"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"tensor(0.3789, device='cuda:0')" 
"tensor(-17.2421, device='cuda:0')"
""
"tensor(-16.7511, device='cuda:0')"
"tensor(-17.2170, device='cuda:0')"
"tensor(-16.9596, device='cuda:0')"
"tensor(-17.2800, device='cuda:0')"
"tensor(-17.3520, device='cuda:0')"
"tensor(-16.9060, device='cuda:0')"
"tensor(-17.3694, device='cuda:0')"
"tensor(-16.9325, device='cuda:0')"
"tensor(-17.1578, device='cuda:0')"
"tensor(-16.7315, device='cuda:0')"
"tensor(-17.0983, device='cuda:0')"
"tensor(-16.8956, device='cuda:0')"
"tensor(-16.9345, device='cuda:0')"
"tensor(-16.7166, device='cuda:0')"
"tensor(-17.3207, device='cuda:0')"
"tensor(-16.8917, device='cuda:0')"
"tensor(-17.1504, device='cuda:0')"
"tensor(-16.7693, device='cuda:0')"
"tensor(-17.0621, device='cuda:0')"
"tensor(-16.7182, device='cuda:0')"
"tensor(-17.0687, device='cuda:0')"
"tensor(-16.7185, device='cuda:0')"
"tensor(-17.1974, device='cuda:0')"
"tensor(-17.1438, device='cuda:0')"
"tensor(-16.6997, device='cuda:0')"
"tensor(-17.1540, device='cuda:0')"
"tensor(-16.6754, device='cuda:0')"
"tensor(-17.2966, device='cuda:0')"
"tensor(-17.1536, device='cuda:0')"
"tensor(-17.4226, device='cuda:0')"
"tensor(-16.6137, device='cuda:0')"
"tensor(-16.0804, device='cuda:0')"
"tensor(-16.3678, device='cuda:0')"
"tensor(-16.1051, device='cuda:0')"
"tensor(-16.6253, device='cuda:0')"
"tensor(-15.9233, device='cuda:0')"
"tensor(-16.2937, device='cuda:0')"
"tensor(-16.1339, device='cuda:0')"
"tensor(-16.9168, device='cuda:0')"
"tensor(-16.4202, device='cuda:0')"
"tensor(-17.1581, device='cuda:0')"
""
"tensor(-16.7204, device='cuda:0')"
"tensor(-17.1595, device='cuda:0')"
"tensor(-16.8017, device='cuda:0')"
"tensor(-17.1917, device='cuda:0')"
"tensor(-16.8853, device='cuda:0')"
"tensor(-17.2236, device='cuda:0')"
"tensor(-17.2329, device='cuda:0')"
"tensor(-16.9116, device='cuda:0')"
""
"tensor(-17.2163, device='cuda:0')"
"tensor(-16.9076, device='cuda:0')"
"tensor(-17.3354, device='cuda:0')"
"tensor(-16.8323, device='cuda:0')"
"tensor(-17.3321, device='cuda:0')"
"tensor(-16.9622, device='cuda:0')"
""
"tensor(-16.9854, device='cuda:0')"
"tensor(-17.4290, device='cuda:0')"
"tensor(-17.1832, device='cuda:0')"
"tensor(-17.4742, device='cuda:0')"
"tensor(-17.0598, device='cuda:0')"
"tensor(-17.4489, device='cuda:0')"
""
"tensor(-16.8028, device='cuda:0')"
"tensor(-17.1601, device='cuda:0')"
"tensor(-16.8188, device='cuda:0')"
"tensor(-17.1404, device='cuda:0')"
"tensor(-16.8198, device='cuda:0')"
"tensor(-17.2027, device='cuda:0')"
""
"tensor(-17.0622, device='cuda:0')"
"tensor(-17.3333, device='cuda:0')"
"tensor(-16.9932, device='cuda:0')"
"tensor(-17.3307, device='cuda:0')"
"tensor(-17.0266, device='cuda:0')"
"tensor(-17.3637, device='cuda:0')"
"tensor(-17.0926, device='cuda:0')"
"tensor(-17.4114, device='cuda:0')"
"tensor(-17.1088, device='cuda:0')"
"tensor(-17.4110, device='cuda:0')"
"tensor(-17.4532, device='cuda:0')"
"tensor(-17.0851, device='cuda:0')"
"tensor(-17.0815, device='cuda:0')"
"tensor(-17.4241, device='cuda:0')"
"tensor(-17.0847, device='cuda:0')"
"tensor(-17.4479, device='cuda:0')"
"tensor(-17.0314, device='cuda:0')"
"tensor(-17.5099, device='cuda:0')"
"tensor(-17.1123, device='cuda:0')"
"tensor(-17.3630, device='cuda:0')"
""
"tensor(-16.9503, device='cuda:0')"
"tensor(-17.3656, device='cuda:0')"
"tensor(-16.9892, device='cuda:0')"
"tensor(-17.3615, device='cuda:0')"
"tensor(-17.4118, device='cuda:0')"
"tensor(-17.1252, device='cuda:0')"
"tensor(-17.4434, device='cuda:0')"
"tensor(-17.1562, device='cuda:0')"
"tensor(-17.4990, device='cuda:0')"
"tensor(-17.1586, device='cuda:0')"
""
"tensor(-17.0883, device='cuda:0')"
"tensor(-16.8670, device='cuda:0')"
"tensor(-17.2377, device='cuda:0')"
"tensor(-16.9865, device='cuda:0')"
"tensor(-17.2619, device='cuda:0')"
"tensor(-16.9952, device='cuda:0')"
"tensor(-17.3755, device='cuda:0')"
"tensor(-16.9790, device='cuda:0')"
"tensor(-17.2851, device='cuda:0')"
"tensor(-17.2239, device='cuda:0')"
"tensor(-16.8691, device='cuda:0')"
"tensor(-17.2305, device='cuda:0')"
""
"tensor(-16.8945, device='cuda:0')"
"tensor(-17.2314, device='cuda:0')"
"tensor(-17.5985, device='cuda:0')"
"tensor(-17.2431, device='cuda:0')"
"tensor(-17.6022, device='cuda:0')"
"tensor(-17.2541, device='cuda:0')"
"tensor(-17.6061, device='cuda:0')"
"tensor(-17.2337, device='cuda:0')"
"tensor(-17.6215, device='cuda:0')"
"tensor(-17.2599, device='cuda:0')"
"tensor(-17.5895, device='cuda:0')"
"tensor(-17.2385, device='cuda:0')"
"tensor(-17.5748, device='cuda:0')"
""
"tensor(-17.0695, device='cuda:0')"
"tensor(-17.4837, device='cuda:0')"
"tensor(-17.0421, device='cuda:0')"
"tensor(-17.4579, device='cuda:0')"
"tensor(-17.0789, device='cuda:0')"
"tensor(-17.4632, device='cuda:0')"
"tensor(-17.1454, device='cuda:0')"
"tensor(-17.4540, device='cuda:0')"
"tensor(-17.1245, device='cuda:0')"
"tensor(-17.4939, device='cuda:0')"
"tensor(-17.0555, device='cuda:0')"
"tensor(-17.4176, device='cuda:0')"
"tensor(-17.1068, device='cuda:0')"
"tensor(-17.5617, device='cuda:0')"
"tensor(-17.2540, device='cuda:0')"
"tensor(-17.4556, device='cuda:0')"
"tensor(-17.1903, device='cuda:0')"
""
"tensor(-17.4967, device='cuda:0')"
"tensor(-17.2037, device='cuda:0')"
"tensor(-17.2441, device='cuda:0')"
"tensor(-17.5863, device='cuda:0')"
"tensor(-17.1726, device='cuda:0')"
"tensor(-17.4561, device='cuda:0')"
"tensor(-17.1106, device='cuda:0')"
"tensor(-17.5929, device='cuda:0')"
"tensor(-17.2148, device='cuda:0')"
"tensor(-17.6293, device='cuda:0')"
"tensor(-17.3902, device='cuda:0')"
""
"tensor(-17.5762, device='cuda:0')"
"tensor(-17.1693, device='cuda:0')"
"tensor(-17.5216, device='cuda:0')"
"tensor(-17.1631, device='cuda:0')"
"tensor(-17.5206, device='cuda:0')"
"tensor(-17.1834, device='cuda:0')"
"tensor(-17.5459, device='cuda:0')"
"tensor(-17.2110, device='cuda:0')"
"tensor(-17.5580, device='cuda:0')"
"tensor(-17.2650, device='cuda:0')"
""
"tensor(-17.1027, device='cuda:0')"
"tensor(-17.4742, device='cuda:0')"
"tensor(-17.1019, device='cuda:0')"
"tensor(-17.5114, device='cuda:0')"
"tensor(-17.2532, device='cuda:0')"
"tensor(-17.5364, device='cuda:0')"
"tensor(-17.2932, device='cuda:0')"
"tensor(-17.7193, device='cuda:0')"
"tensor(-17.3913, device='cuda:0')"
"tensor(-17.7964, device='cuda:0')"
"tensor(-17.3628, device='cuda:0')"
"tensor(-17.7561, device='cuda:0')"
"tensor(-17.4259, device='cuda:0')"
"tensor(-17.7500, device='cuda:0')"
"tensor(-17.3748, device='cuda:0')"
"tensor(-17.6025, device='cuda:0')"
"tensor(-17.2286, device='cuda:0')"
"tensor(-17.5713, device='cuda:0')"
""
"tensor(-17.3410, device='cuda:0')"
"tensor(-17.7306, device='cuda:0')"
"tensor(-17.3707, device='cuda:0')"
"tensor(-17.8138, device='cuda:0')"
"tensor(-17.4280, device='cuda:0')"
"tensor(-17.8321, device='cuda:0')"
""
"tensor(-17.1145, device='cuda:0')"
"tensor(-17.4763, device='cuda:0')"
"tensor(-17.1950, device='cuda:0')"
"tensor(-17.5501, device='cuda:0')"
"tensor(-17.2188, device='cuda:0')"
"tensor(-17.6140, device='cuda:0')"
"tensor(-17.2562, device='cuda:0')"
""
"tensor(-17.4908, device='cuda:0')"
"tensor(-17.0962, device='cuda:0')"
"tensor(-17.1095, device='cuda:0')"
"tensor(-17.4390, device='cuda:0')"
"tensor(-17.1248, device='cuda:0')"
"tensor(-17.5109, device='cuda:0')"
"tensor(-17.1203, device='cuda:0')"
"tensor(-17.4909, device='cuda:0')"
"tensor(-17.1932, device='cuda:0')"
""
"tensor(-17.5241, device='cuda:0')"
"tensor(-17.1977, device='cuda:0')"
"tensor(-17.5574, device='cuda:0')"
"tensor(-17.2899, device='cuda:0')"
"tensor(-17.6599, device='cuda:0')"
"tensor(-17.2747, device='cuda:0')"
""
"tensor(-17.5548, device='cuda:0')"
"tensor(-17.2572, device='cuda:0')"
"tensor(-17.6662, device='cuda:0')"
"tensor(-17.2733, device='cuda:0')"
"tensor(-17.6430, device='cuda:0')"
"tensor(-17.2751, device='cuda:0')"
"tensor(-17.3044, device='cuda:0')"
"tensor(-17.2725, device='cuda:0')"
"tensor(-17.5163, device='cuda:0')"
"tensor(-17.2666, device='cuda:0')"
"tensor(-17.5187, device='cuda:0')"
"tensor(-17.2387, device='cuda:0')"
"tensor(-17.5220, device='cuda:0')"
"tensor(-17.2087, device='cuda:0')"
"tensor(-17.5468, device='cuda:0')"
"tensor(-17.1789, device='cuda:0')"
"tensor(-17.5301, device='cuda:0')"
"tensor(-17.0950, device='cuda:0')"
"tensor(-17.4376, device='cuda:0')"
"tensor(-17.0459, device='cuda:0')"
"tensor(-17.4254, device='cuda:0')"
"tensor(-17.1289, device='cuda:0')"
"tensor(-17.5632, device='cuda:0')"
"tensor(-17.1319, device='cuda:0')"
""
"tensor(-17.3940, device='cuda:0')"
"tensor(-17.9323, device='cuda:0')"
"tensor(-17.5534, device='cuda:0')"
"tensor(-17.9211, device='cuda:0')"
"tensor(-17.9905, device='cuda:0')"
"tensor(-17.6380, device='cuda:0')"
"tensor(-18.1151, device='cuda:0')"
"tensor(-17.7247, device='cuda:0')"
"tensor(-18.0935, device='cuda:0')"
"tensor(-17.6796, device='cuda:0')"
"tensor(-18.1292, device='cuda:0')"
"tensor(-17.6362, device='cuda:0')"
"tensor(-18.0950, device='cuda:0')"
""
"tensor(-17.7633, device='cuda:0')"
"tensor(-18.1771, device='cuda:0')"
"tensor(-17.8101, device='cuda:0')"
"tensor(-18.1766, device='cuda:0')"
"tensor(-17.7875, device='cuda:0')"
"tensor(-18.2119, device='cuda:0')"
"tensor(-17.8317, device='cuda:0')"
""
"tensor(-18.0150, device='cuda:0')"
"tensor(-17.6381, device='cuda:0')"
"tensor(-17.6704, device='cuda:0')"
"tensor(-18.1225, device='cuda:0')"
"tensor(-17.7902, device='cuda:0')"
"tensor(-18.2063, device='cuda:0')"
"tensor(-17.7990, device='cuda:0')"
"tensor(-18.0965, device='cuda:0')"
"tensor(-17.7043, device='cuda:0')"
"tensor(-18.0450, device='cuda:0')"
"tensor(-17.6987, device='cuda:0')"
"tensor(-18.0703, device='cuda:0')"
"tensor(-17.6826, device='cuda:0')"
"tensor(-18.1013, device='cuda:0')"
"tensor(-17.6869, device='cuda:0')"
"tensor(-18.2030, device='cuda:0')"
"tensor(-17.6949, device='cuda:0')"
"tensor(-18.1427, device='cuda:0')"
"tensor(-17.7897, device='cuda:0')"
"tensor(-18.1397, device='cuda:0')"
"tensor(-17.7421, device='cuda:0')"
"tensor(-18.1873, device='cuda:0')"
"tensor(-17.8092, device='cuda:0')"
"tensor(-17.6901, device='cuda:0')"
"tensor(-18.0439, device='cuda:0')"
"tensor(-17.7574, device='cuda:0')"
"tensor(-18.0250, device='cuda:0')"
"tensor(-17.8347, device='cuda:0')"
""
"tensor(-18.0480, device='cuda:0')"
"tensor(-17.6988, device='cuda:0')"
"tensor(-18.1137, device='cuda:0')"
"tensor(-17.8351, device='cuda:0')"
"tensor(-18.2527, device='cuda:0')"
"tensor(-17.8651, device='cuda:0')"
"tensor(-18.2797, device='cuda:0')"
"tensor(-17.8931, device='cuda:0')"
"tensor(-18.2964, device='cuda:0')"
"tensor(-17.8796, device='cuda:0')"
""
"tensor(-18.0332, device='cuda:0')"
"tensor(-17.6991, device='cuda:0')"
"tensor(-18.1369, device='cuda:0')"
"tensor(-17.7294, device='cuda:0')"
"tensor(-18.1163, device='cuda:0')"
"tensor(-17.7968, device='cuda:0')"
"tensor(-18.1286, device='cuda:0')"
"tensor(-17.7747, device='cuda:0')"
"tensor(-18.1392, device='cuda:0')"
"tensor(-17.7817, device='cuda:0')"
"tensor(-18.2127, device='cuda:0')"
"tensor(-17.5999, device='cuda:0')"
"tensor(-17.9486, device='cuda:0')"
"tensor(-17.6622, device='cuda:0')"
"tensor(-18.0455, device='cuda:0')"
"tensor(-17.6651, device='cuda:0')"
"tensor(-17.8340, device='cuda:0')"
"tensor(-17.5987, device='cuda:0')"
"tensor(-17.8815, device='cuda:0')"
"tensor(-17.7791, device='cuda:0')"
"tensor(-17.5452, device='cuda:0')"
""
"tensor(-18.0084, device='cuda:0')"
"tensor(-17.6185, device='cuda:0')"
"tensor(-17.6791, device='cuda:0')"
"tensor(-17.9680, device='cuda:0')"
"tensor(-17.6210, device='cuda:0')"
""
"tensor(-18.0104, device='cuda:0')"
"tensor(-17.6609, device='cuda:0')"
"tensor(-17.9883, device='cuda:0')"
"tensor(-17.6135, device='cuda:0')"
"tensor(-18.0762, device='cuda:0')"
"tensor(-17.6864, device='cuda:0')"
""
"tensor(-18.0361, device='cuda:0')"
"tensor(-17.6521, device='cuda:0')"
"tensor(-18.0631, device='cuda:0')"
"tensor(-17.6649, device='cuda:0')"
"tensor(-18.0426, device='cuda:0')"
"tensor(-17.7105, device='cuda:0')"
""
"tensor(-17.9873, device='cuda:0')"
"tensor(-17.6025, device='cuda:0')"
"tensor(-17.9419, device='cuda:0')"
"tensor(-17.6418, device='cuda:0')"
"tensor(-17.9868, device='cuda:0')"
"tensor(-17.6240, device='cuda:0')"
"tensor(-18.0008, device='cuda:0')"
"tensor(-17.6650, device='cuda:0')"
""
"tensor(-18.1150, device='cuda:0')"
"tensor(-17.8582, device='cuda:0')"
"tensor(-18.2224, device='cuda:0')"
"tensor(-17.8587, device='cuda:0')"
"tensor(-18.3053, device='cuda:0')"
"tensor(-17.8804, device='cuda:0')"
"tensor(-18.2741, device='cuda:0')"
"tensor(-17.8983, device='cuda:0')"
"tensor(-18.2477, device='cuda:0')"
"tensor(-17.8107, device='cuda:0')"
"tensor(-18.1417, device='cuda:0')"
"tensor(-17.7368, device='cuda:0')"
"tensor(-18.1358, device='cuda:0')"
"tensor(-17.7049, device='cuda:0')"
"tensor(-17.9914, device='cuda:0')"
"tensor(-17.7482, device='cuda:0')"
"tensor(-18.0827, device='cuda:0')"
"tensor(-17.8991, device='cuda:0')"
"tensor(-18.3006, device='cuda:0')"
"tensor(-17.8473, device='cuda:0')"
"tensor(-18.0254, device='cuda:0')"
"tensor(-17.6067, device='cuda:0')"
"tensor(-17.9447, device='cuda:0')"
"tensor(-17.9076, device='cuda:0')"
"tensor(-17.6741, device='cuda:0')"
"tensor(-18.2450, device='cuda:0')"
"tensor(-17.9982, device='cuda:0')"
"tensor(-18.3673, device='cuda:0')"
"tensor(-17.4779, device='cuda:0')"
"tensor(-18.5070, device='cuda:0')"
"tensor(-17.8883, device='cuda:0')"
"tensor(-17.4631, device='cuda:0')"
"tensor(-17.8197, device='cuda:0')"
""
"tensor(-17.5183, device='cuda:0')"
"tensor(-18.2638, device='cuda:0')"
"tensor(-18.1653, device='cuda:0')"
"tensor(-18.4284, device='cuda:0')"
"tensor(-18.0765, device='cuda:0')"
"tensor(-18.4393, device='cuda:0')"
"tensor(-18.0589, device='cuda:0')"
"tensor(-18.4817, device='cuda:0')"
"tensor(-18.1438, device='cuda:0')"
""
"tensor(-18.4360, device='cuda:0')"
"tensor(-18.0774, device='cuda:0')"
"tensor(-18.4531, device='cuda:0')"
"tensor(-18.1490, device='cuda:0')"
"tensor(-18.4339, device='cuda:0')"
"tensor(-18.0514, device='cuda:0')"
"tensor(-18.4107, device='cuda:0')"
""
"tensor(-17.9658, device='cuda:0')"
"tensor(-18.3944, device='cuda:0')"
"tensor(-18.0589, device='cuda:0')"
"tensor(-18.4639, device='cuda:0')"
"tensor(-18.1327, device='cuda:0')"
"tensor(-18.5350, device='cuda:0')"
""
"tensor(-18.0276, device='cuda:0')"
"tensor(-18.5219, device='cuda:0')"
"tensor(-18.1646, device='cuda:0')"
"tensor(-18.5390, device='cuda:0')"
"tensor(-18.2430, device='cuda:0')"
"tensor(-18.6252, device='cuda:0')"
"tensor(-18.2920, device='cuda:0')"
"tensor(-18.5865, device='cuda:0')"
"tensor(-18.1393, device='cuda:0')"
"tensor(-18.5929, device='cuda:0')"
"tensor(-18.2430, device='cuda:0')"
"tensor(-18.5532, device='cuda:0')"
"tensor(-17.9996, device='cuda:0')"
"tensor(-18.4384, device='cuda:0')"
""
"tensor(-17.9548, device='cuda:0')"
"tensor(-18.3324, device='cuda:0')"
"tensor(-17.9842, device='cuda:0')"
"tensor(-18.3784, device='cuda:0')"
"tensor(-18.0730, device='cuda:0')"
"tensor(-18.4207, device='cuda:0')"
"tensor(-18.0682, device='cuda:0')"
"tensor(-18.3455, device='cuda:0')"
"tensor(-18.0443, device='cuda:0')"
"tensor(-18.3969, device='cuda:0')"
"tensor(-18.0318, device='cuda:0')"
"tensor(-17.9903, device='cuda:0')"
"tensor(-18.4235, device='cuda:0')"
"tensor(-18.0395, device='cuda:0')"
"tensor(-18.4756, device='cuda:0')"
"tensor(-18.0581, device='cuda:0')"
"tensor(-18.4855, device='cuda:0')"
"tensor(-18.0940, device='cuda:0')"
"tensor(-18.3785, device='cuda:0')"
"tensor(-18.1854, device='cuda:0')"
"tensor(-18.4859, device='cuda:0')"
"tensor(-18.2729, device='cuda:0')"
""
"tensor(-18.3386, device='cuda:0')"
"tensor(-17.9369, device='cuda:0')"
"tensor(-18.3000, device='cuda:0')"
"tensor(-17.9988, device='cuda:0')"
"tensor(-18.4577, device='cuda:0')"
"tensor(-18.0395, device='cuda:0')"
"tensor(-18.4177, device='cuda:0')"
"tensor(-18.2361, device='cuda:0')"
"tensor(-18.5367, device='cuda:0')"
"tensor(-18.0876, device='cuda:0')"
"tensor(-18.5239, device='cuda:0')"
"tensor(-18.1195, device='cuda:0')"
""
"tensor(-18.2460, device='cuda:0')"
"tensor(-17.9167, device='cuda:0')"
"tensor(-18.2800, device='cuda:0')"
"tensor(-17.9219, device='cuda:0')"
"tensor(-18.2887, device='cuda:0')"
"tensor(-17.9734, device='cuda:0')"
"tensor(-18.4153, device='cuda:0')"
"tensor(-18.0053, device='cuda:0')"
""
"tensor(-18.5218, device='cuda:0')"
"tensor(-18.1639, device='cuda:0')"
"tensor(-18.5484, device='cuda:0')"
"tensor(-18.1962, device='cuda:0')"
"tensor(-18.5730, device='cuda:0')"
"tensor(-18.1777, device='cuda:0')"
"tensor(-18.4720, device='cuda:0')"
"tensor(-18.1862, device='cuda:0')"
"tensor(-18.5973, device='cuda:0')"
"tensor(-18.2420, device='cuda:0')"
"tensor(-18.5696, device='cuda:0')"
""
"tensor(-18.0297, device='cuda:0')"
"tensor(-18.4380, device='cuda:0')"
"tensor(-18.0675, device='cuda:0')"
"tensor(-18.4587, device='cuda:0')"
"tensor(-18.1195, device='cuda:0')"
"tensor(-18.4706, device='cuda:0')"
""
"tensor(-18.1023, device='cuda:0')"
"tensor(-18.5539, device='cuda:0')"
"tensor(-18.1479, device='cuda:0')"
"tensor(-18.5198, device='cuda:0')"
"tensor(-18.1842, device='cuda:0')"
"tensor(-18.5043, device='cuda:0')"
""
"tensor(-18.1286, device='cuda:0')"
"tensor(-18.3680, device='cuda:0')"
"tensor(-18.7346, device='cuda:0')"
"tensor(-18.3805, device='cuda:0')"
"tensor(-18.7724, device='cuda:0')"
"tensor(-18.4100, device='cuda:0')"
"tensor(-18.7454, device='cuda:0')"
"tensor(-18.4047, device='cuda:0')"
"tensor(-18.8023, device='cuda:0')"
""
"tensor(-18.5327, device='cuda:0')"
"tensor(-18.9223, device='cuda:0')"
"tensor(-18.5401, device='cuda:0')"
"tensor(-18.9206, device='cuda:0')"
"tensor(-18.5260, device='cuda:0')"
"tensor(-18.9102, device='cuda:0')"
"tensor(-18.5979, device='cuda:0')"
"tensor(-18.9732, device='cuda:0')"
"tensor(-18.6258, device='cuda:0')"
"tensor(-19.0364, device='cuda:0')"
""
"tensor(-18.4869, device='cuda:0')"
"tensor(-18.9479, device='cuda:0')"
"tensor(-18.5842, device='cuda:0')"
"tensor(-19.0220, device='cuda:0')"
"tensor(-18.6239, device='cuda:0')"
"tensor(-19.1046, device='cuda:0')"
"tensor(-18.7269, device='cuda:0')"
"tensor(-19.0819, device='cuda:0')"
""
"tensor(-18.5140, device='cuda:0')"
"tensor(-18.4864, device='cuda:0')"
"tensor(-18.8653, device='cuda:0')"
"tensor(-18.4728, device='cuda:0')"
"tensor(-18.9419, device='cuda:0')"
"tensor(-18.6182, device='cuda:0')"
"tensor(-18.8961, device='cuda:0')"
"tensor(-18.4405, device='cuda:0')"
"tensor(-18.8455, device='cuda:0')"
"tensor(-18.4732, device='cuda:0')"
"tensor(-19.0277, device='cuda:0')"
"tensor(-18.5391, device='cuda:0')"
"tensor(-18.9862, device='cuda:0')"
"tensor(-18.5450, device='cuda:0')"
""
"tensor(-19.0516, device='cuda:0')"
"tensor(-18.6304, device='cuda:0')"
"tensor(-19.0844, device='cuda:0')"
"tensor(-19.0897, device='cuda:0')"
"tensor(-18.5797, device='cuda:0')"
"tensor(-18.9564, device='cuda:0')"
""
"tensor(-18.5465, device='cuda:0')"
"tensor(-19.0463, device='cuda:0')"
"tensor(-18.5610, device='cuda:0')"
